loc_rowid,tfopwg_disp,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,pmrapos,pmraneg,pmdecpos,pmdecneg,tranmidpos,tranmidneg,orbperpos,orbperneg,trandurhpos,trandurhneg,trandepos,trandepneg,radepos,radeneg,insolpos,insolneg,eqtpos,eqtneg,tmagpos,tmagneg,distpos,distneg,teffpos,teffneg,radpos,radneg
1321,PC,-88.917,0.037,-0.037,0,-132.175,0.035,-0.035,0,2460329.871,0.003667,-0.003667,0,5.904369,0.0000245,-0.0000245,0,2.653,0.281,-0.281,0,351,28.7206,-28.7206,0,1.35959,0.110126,-0.110126,0,85.3357,0,0,0,846,0,0,0,10.0556,0.006,-0.006,0,76.7418,0.1274,-0.1274,0,4907,121.6,-121.6,0,0.72,0.05,-0.05,0,-88.88,-88.954,-132.14,-132.21,2460329.874,2460329.867,5.9043935,5.9043445,2.934,2.372,379.7206,322.2794,1.469716,1.249464,85.3357,85.3357,846,846,10.0616,10.0496,76.8692,76.6144,5028.6,4785.4,0.77,0.67
1322,PC,-88.917,0.037,-0.037,0,-132.175,0.035,-0.035,0,2460335.885,0.00602,-0.00602,0,15.1808746,0.0000843,-0.0000843,0,2.808,0.667,-0.667,0,689,54.3988,-54.3988,0,1.86864,0.151508,-0.151508,0,18.1396,0,0,0,574,0,0,0,10.0556,0.006,-0.006,0,76.7418,0.1274,-0.1274,0,4907,121.6,-121.6,0,0.72,0.05,-0.05,0,-88.88,-88.954,-132.14,-132.21,2460335.891,2460335.879,15.1809589,15.1807903,3.475,2.141,743.3988,634.6012,2.020148,1.717132,18.1396,18.1396,574,574,10.0616,10.0496,76.8692,76.6144,5028.6,4785.4,0.77,0.67
1323,PC,-88.917,0.037,-0.037,0,-132.175,0.035,-0.035,0,2460336.944,0.004058,-0.004058,0,1.9803146,0.0000073,-0.0000073,0,1.66,0.212,-0.212,0,306,22.2215,-22.2215,0,1.16969,0.0963535,-0.0963535,0,301.491,0,0,0,1160,0,0,0,10.0556,0.006,-0.006,0,76.7418,0.1274,-0.1274,0,4907,121.6,-121.6,0,0.72,0.05,-0.05,0,-88.88,-88.954,-132.14,-132.21,2460336.948,2460336.94,1.9803219,1.9803073,1.872,1.448,328.2215,283.7785,1.2660435,1.0733365,301.491,301.491,1160,1160,10.0616,10.0496,76.8692,76.6144,5028.6,4785.4,0.77,0.67
1324,PC,-88.917,0.037,-0.037,0,-132.175,0.035,-0.035,0,2458687.794,0.004362,-0.004362,0,9.56111,0.0000835,-0.0000835,0,3.0128111,0.4246716,-0.4246716,0,381.556764,47.67415,-47.67415,0,1.6790876,0.2766555,-0.2766555,0,40.5800926,0,0,0,643.7214903,0,0,0,10.0556,0.006,-0.006,0,76.7418,0.1274,-0.1274,0,4907,121.6,-121.6,0,0.723757,0.0465477,-0.0465477,0,-88.88,-88.954,-132.14,-132.21,2458687.799,2458687.79,9.5611935,9.5610265,3.4374827,2.5881395,429.230914,333.882614,1.9557431,1.4024321,40.5800926,40.5800926,643.7214903,643.7214903,10.0616,10.0496,76.8692,76.6144,5028.6,4785.4,0.7703047,0.6772093
1325,PC,-250.6,0.047,-0.047,0,88.434,0.036,-0.036,0,2459422.273,0.003864,-0.003864,0,15.9152686,0.0000544,-0.0000544,0,1.1393111,0.4000864,-0.4000864,0,652.5574248,72.58472,-72.58472,0,2.2277479,2.4513698,-2.4513698,0,23.4115602,0,0,0,561.0187018,0,0,0,9.8565,0.006,-0.006,0,72.9091,0.1173,-0.1173,0,4718,121.745,-121.745,0,0.821067,0.0576634,-0.0576634,0,-250.553,-250.647,88.47,88.398,2459422.277,2459422.269,15.915323,15.9152142,1.5393975,0.7392247,725.1421448,579.9727048,4.6791177,-0.2236219,23.4115602,23.4115602,561.0187018,561.0187018,9.8625,9.8505,73.0264,72.7918,4839.745,4596.255,0.8787304,0.7634036
1326,FP,-28.575,0.042,-0.042,0,-63.889,0.06,-0.06,0,2458899.862,0.000576,-0.000576,0,0.6332593,0.0000131,-0.0000131,0,0.8622011,0.0566515,-0.0566515,0,1191.45972,75.69162,-75.69162,0,5.3027904,3.7474084,-3.7474084,0,4030.751248,0,0,0,2032.199073,0,0,0,9.85649,0.006,-0.006,0,121.167,0.4895,-0.4895,0,5590,122.048,-122.048,0,0.976212,0.0483266,-0.0483266,0,-28.533,-28.617,-63.829,-63.949,2458899.862,2458899.861,0.6332724,0.6332462,0.9188526,0.8055496,1267.15134,1115.7681,9.0501988,1.555382,4030.751248,4030.751248,2032.199073,2032.199073,9.86249,9.85049,121.6565,120.6775,5712.048,5467.952,1.0245386,0.9278854
1327,CP,3.888,0.053,-0.053,0,-8.107,0.049,-0.049,0,2458654.615,0.00051,-0.00051,0,2.45457,0,0,0,2.39,0.054,-0.054,0,19250,3.89327,-3.89327,0,14.183,0.745426,-0.745426,0,508.468,0,0,0,1322,0,0,0,11.3819,0.006,-0.006,0,236.705,1.919,-1.919,0,5565,124.9,-124.9,0,0.97,0.05,-0.05,0,3.941,3.835,-8.058,-8.156,2458654.615,2458654.614,2.45457,2.45457,2.444,2.336,19253.89327,19246.10673,14.928426,13.437574,508.468,508.468,1322,1322,11.3879,11.3759,238.624,234.786,5689.9,5440.1,1.02,0.92
1328,APC,-0.39,0.056,-0.056,0,7.572,0.053,-0.053,0,2459719.38,0.001498,-0.001498,0,6.8019625,0.0007853,-0.0007853,0,2.9121651,0.1153928,-0.1153928,0,15465.63742,493.90906,-493.90906,0,29.3148832,28.43558,-28.43558,0,501.9413628,0,0,0,1207.210477,0,0,0,10.223,0.008,-0.008,0,251.884,2.739,-2.739,0,6300,133.3,-133.3,0,1.42268,0.0666332,-0.0666332,0,-0.334,-0.446,7.625,7.519,2459719.382,2459719.379,6.8027478,6.8011772,3.0275579,2.7967723,15959.54648,14971.72836,57.7504632,0.8793032,501.9413628,501.9413628,1207.210477,1207.210477,10.231,10.215,254.623,249.145,6433.3,6166.7,1.4893132,1.3560468
1329,CP,-8.449,0.043,-0.043,0,-9.257,0.051,-0.051,0,2458984.389,0.00042,-0.00042,0,0.67249,0.00002,-0.00002,0,1.801,0.125,-0.125,0,7890,2.01878,-2.01878,0,15.7288,0.739851,-0.739851,0,14429,0,0,0,3053,0,0,0,9.78569,0.006,-0.006,0,262.041,2.7255,-2.7255,0,6647,135.1,-135.1,0,1.7,0.07,-0.07,0,-8.406,-8.492,-9.206,-9.308,2458984.389,2458984.388,0.67251,0.67247,1.926,1.676,7892.01878,7887.98122,16.468651,14.988949,14429,14429,3053,3053,9.79169,9.77969,264.7665,259.3155,6782.1,6511.9,1.77,1.63
1330,APC,5.8,1.6,-1.6,0,9.3,1.6,-1.6,0,2458329.256,0.000239,-0.000239,0,6.5638575,0.0000019,-0.0000019,0,1.7124147,0.0272481,-0.0272481,0,2132.17756,35.989277,-35.989277,0,7.6270781,1.2824923,-1.2824923,0,239.5709931,0,0,0,1003.40973,0,0,0,9.4906,0.006,-0.006,0,121.321,0,0,0,5873.97,102.627,-102.627,0,1.08871,0,0,0,7.4,4.2,10.9,7.7,2458329.257,2458329.256,6.5638594,6.5638556,1.7396628,1.6851666,2168.166837,2096.188283,8.9095704,6.3445858,239.5709931,239.5709931,1003.40973,1003.40973,9.4966,9.4846,121.321,121.321,5976.597,5771.343,1.08871,1.08871
1331,FA,27.204,0.046,-0.046,0,20.522,0.041,-0.041,0,2458687.555,0.00851,-0.00851,0,32.76639,0.00245,-0.00245,0,6.089,0.782,-0.782,0,500,1.92442,-1.92442,0,3.20531,0.260256,-0.260256,0,38.3962,0,0,0,693,0,0,0,9.69902,0.006,-0.006,0,182.323,0.7245,-0.7245,0,6073,134,-134,0,1.39,0.07,-0.07,0,27.25,27.158,20.563,20.481,2458687.564,2458687.547,32.76884,32.76394,6.871,5.307,501.92442,498.07558,3.465566,2.945054,38.3962,38.3962,693,693,9.70502,9.69302,183.0475,181.5985,6207,5939,1.46,1.32
1332,FP,-51.299,0.028,-0.028,0,-174.989,0.034,-0.034,0,2460479.421,0.001406,-0.001406,0,1.2680452,0.0000019,-0.0000019,0,1.027,0.212,-0.212,0,538,44.8627,-44.8627,0,2.24707,0.158627,-0.158627,0,504.879,0,0,0,1320,0,0,0,9.1597,0.006,-0.006,0,83.1749,0.1674,-0.1674,0,5477,121.4,-121.4,0,0.95,0.05,-0.05,0,-51.271,-51.327,-174.955,-175.023,2460479.422,2460479.42,1.2680471,1.2680433,1.239,0.815,582.8627,493.1373,2.405697,2.088443,504.879,504.879,1320,1320,9.1657,9.1537,83.3423,83.0075,5598.4,5355.6,1,0.9
1333,PC,38.327,0.049,-0.049,0,1.357,0.044,-0.044,0,2459729.805,0.001511,-0.001511,0,14.0120582,0.0001565,-0.0001565,0,5.9348633,0.115317,-0.115317,0,751.5203056,42.59862,-42.59862,0,4.4835127,0.2879591,-0.2879591,0,335.0295174,0,0,0,1091.165227,0,0,0,7.1776,0.006,-0.006,0,86.1058,0.19105,-0.19105,0,7184,121.9,-121.9,0,1.58046,0.0573015,-0.0573015,0,38.376,38.278,1.401,1.313,2459729.806,2459729.803,14.0122147,14.0119017,6.0501803,5.8195463,794.1189256,708.9216856,4.7714718,4.1955536,335.0295174,335.0295174,1091.165227,1091.165227,7.1836,7.1716,86.29685,85.91475,7305.9,7062.1,1.6377615,1.5231585
1334,PC,38.327,0.049,-0.049,0,1.357,0.044,-0.044,0,2459856.007,0.00138,-0.00138,0,155.8237,0.0019447,-0.0019447,0,10.641846,0.1249674,-0.1249674,0,1164.400609,77.46202,-77.46202,0,5.5521957,0.3103744,-0.3103744,0,156.5032302,0,0,0,902.0914695,0,0,0,7.1776,0.006,-0.006,0,86.1058,0.19105,-0.19105,0,7184,121.9,-121.9,0,1.58046,0.0573015,-0.0573015,0,38.376,38.278,1.401,1.313,2459856.008,2459856.005,155.8256447,155.8217553,10.7668134,10.5168786,1241.862629,1086.938589,5.8625701,5.2418213,156.5032302,156.5032302,902.0914695,902.0914695,7.1836,7.1716,86.29685,85.91475,7305.9,7062.1,1.6377615,1.5231585
1335,FP,-2.666,0.048,-0.048,0,-63.694,0.061,-0.061,0,2458984.224,0.00888,-0.00888,0,5.24612,0.004,-0.004,0,4.194,0.62,-0.62,0,1030,3.56524,-3.56524,0,5.61881,1.29107,-1.29107,0,368.522,0,0,0,1220,0,0,0,10.5163,0.006,-0.006,0,250.755,1.8115,-1.8115,0,5286.9,691.4,-691.4,0,1.76,0.39,-0.39,0,-2.618,-2.714,-63.633,-63.755,2458984.233,2458984.215,5.25012,5.24212,4.814,3.574,1033.56524,1026.43476,6.90988,4.32774,368.522,368.522,1220,1220,10.5223,10.5103,252.5665,248.9435,5978.3,4595.5,2.15,1.37
1336,PC,-7.865,0.04,-0.04,0,-3.024,0.045,-0.045,0,2460476.662,0.000989,-0.000989,0,6.2099619,0.000006,-0.000006,0,4.49,0.398,-0.398,0,4090,0.618771,-0.618771,0,14.369,0.682371,-0.682371,0,1293.02,0,0,0,1670,0,0,0,9.8251,0.007,-0.007,0,317.845,2.447,-2.447,0,6382,131.3,-131.3,0,2.1,0.1,-0.1,0,-7.825,-7.905,-2.979,-3.069,2460476.663,2460476.661,6.2099679,6.2099559,4.888,4.092,4090.618771,4089.381229,15.051371,13.686629,1293.02,1293.02,1670,1670,9.8321,9.8181,320.292,315.398,6513.3,6250.7,2.2,2
1337,FP,-5.424,0.063,-0.063,0,10.006,0.069,-0.069,0,2460447.795,0.006258,-0.006258,0,3.6944323,0.0000183,-0.0000183,0,4.915,0.456,-0.456,0,312,13.2984,-13.2984,0,3.05838,0.152623,-0.152623,0,5824.87,0,0,0,2433,0,0,0,8.29254,0.006,-0.006,0,213.097,2.6725,-2.6725,0,8153,224.6,-224.6,0,2.11,0.07,-0.07,0,-5.361,-5.487,10.075,9.937,2460447.801,2460447.789,3.6944506,3.694414,5.371,4.459,325.2984,298.7016,3.211003,2.905757,5824.87,5824.87,2433,2433,8.29854,8.28654,215.7695,210.4245,8377.6,7928.4,2.18,2.04
1338,FP,-5.951,0.04,-0.04,0,1.354,0.045,-0.045,0,2460644.061,0.003301,-0.003301,0,5.3089937,0.000021,-0.000021,0,5.876,0.52,-0.52,0,531,15.3344,-15.3344,0,3.29803,0.164169,-0.164169,0,2090.71,0,0,0,1883,0,0,0,9.68129,0.006,-0.006,0,239.945,1.52,-1.52,0,6927,319.6,-319.6,0,1.65,0.07,-0.07,0,-5.911,-5.991,1.399,1.309,2460644.064,2460644.058,5.3090147,5.3089727,6.396,5.356,546.3344,515.6656,3.462199,3.133861,2090.71,2090.71,1883,1883,9.68729,9.67529,241.465,238.425,7246.6,6607.4,1.72,1.58
1339,FP,26.394,0.042,-0.042,0,-12.294,0.044,-0.044,0,2458971.419,0.00185,-0.00185,0,28.6620782,0.0005842,-0.0005842,0,4.351,0.338,-0.338,0,2600,109.426,-109.426,0,12.4971,2.06455,-2.06455,0,119.851,0,0,0,921,0,0,0,9.98272,0.006,-0.006,0,255.917,2.0205,-2.0205,0,6280,503,-503,0,1.72,0.08,-0.08,0,26.436,26.352,-12.25,-12.338,2458971.42,2458971.417,28.6626624,28.661494,4.689,4.013,2709.426,2490.574,14.56165,10.43255,119.851,119.851,921,921,9.98872,9.97672,257.9375,253.8965,6783,5777,1.8,1.64
1340,FP,-8.05,0.093,-0.093,0,-26.801,0.132,-0.132,0,2458956.569,0.00399,-0.00399,0,2.34483,0.00033,-0.00033,0,1.417,0.353,-0.353,0,370,1.27335,-1.27335,0,4.2647,0.322806,-0.322806,0,580.577,0,0,0,1367,0,0,0,8.63532,0.006,-0.006,0,186.825,2.2255,-2.2255,0,6398,126.4,-126.4,0,2.13,0.09,-0.09,0,-7.957,-8.143,-26.669,-26.933,2458956.573,2458956.565,2.34516,2.3445,1.77,1.064,371.27335,368.72665,4.587506,3.941894,580.577,580.577,1367,1367,8.64132,8.62932,189.0505,184.5995,6524.4,6271.6,2.22,2.04
1341,CP,-29.295,0.062,-0.062,0,6.824,0.073,-0.073,0,2460442.055,0.000217,-0.000217,0,7.2008611,0.0000019,-0.0000019,0,2.03,0.121,-0.121,0,50063,5514.49,-5514.49,0,12.0629,0.774635,-0.774635,0,9.67439,0,0,0,491,0,0,0,10.3978,0.007,-0.007,0,31.4006,0.0429,-0.0429,0,3606,157,-157,0,0.5,0.01,-0.01,0,-29.233,-29.357,6.897,6.751,2460442.055,2460442.055,7.200863,7.2008592,2.151,1.909,55577.49,44548.51,12.837535,11.288265,9.67439,9.67439,491,491,10.4048,10.3908,31.4435,31.3577,3763,3449,0.51,0.49
1342,APC,-116.97,2,-2,0,-16.69,2,-2,0,2458325.49,0.000039,-0.000039,0,0.3352715,0.0000008,-0.0000008,0,0.7189856,0.0068189,-0.0068189,0,19687.8214,187.4783,-187.4783,0,4.4688,0.776006,-0.776006,0,11198.51493,0,0,0,2623.673918,0,0,0,12.5595,0.008,-0.008,0,0,0,0,0,3332,63,-63,0,0.3,0.05,-0.05,0,-114.97,-118.97,-14.69,-18.69,2458325.49,2458325.49,0.3352723,0.3352707,0.7258045,0.7121667,19875.2997,19500.3431,5.244806,3.692794,11198.51493,11198.51493,2623.673918,2623.673918,12.5675,12.5515,0,0,3395,3269,0.35,0.25
1343,CP,306.282,0.065,-0.065,0,-215.531,0.078,-0.078,0,2458795.823,0.000997,-0.000997,0,5.7998189,0.000014,-0.000014,0,1.014374,0.1012109,-0.1012109,0,8567.339022,1317.3026,-1317.3026,0,2.6346124,0.3922637,-0.3922637,0,3.7367095,0,0,0,354.6027378,0,0,0,12.8233,0.007,-0.007,0,32.1755,0.05285,-0.05285,0,3179,157,-157,0,0.240233,0.0072819,-0.0072819,0,306.347,306.217,-215.453,-215.609,2458795.824,2458795.822,5.7998329,5.7998049,1.1155849,0.9131631,9884.641622,7250.036422,3.0268761,2.2423487,3.7367095,3.7367095,354.6027378,354.6027378,12.8303,12.8163,32.22835,32.12265,3336,3022,0.2475149,0.2329511
1344,APC,-16.54,2.198,-2.198,0,-23.999,2.198,-2.198,0,2459718.987,0.001822,-0.001822,0,2.3195654,0.0000347,-0.0000347,0,2.0259086,0.0318616,-0.0318616,0,19508.69536,290.3744,-290.3744,0,12.4030722,2.5790782,-2.5790782,0,195.4879901,0,0,0,953.6736208,0,0,0,11.9441,0.006,-0.006,0,0,0,0,0,4325.66,44.2312,-44.2312,0,0.628365,0.0575012,-0.0575012,0,-14.342,-18.738,-21.801,-26.197,2459718.989,2459718.986,2.3196001,2.3195307,2.0577702,1.994047,19799.06976,19218.32096,14.9821504,9.823994,195.4879901,195.4879901,953.6736208,953.6736208,11.9501,11.9381,0,0,4369.8912,4281.4288,0.6858662,0.5708638
1345,KP,7.393,0.018,-0.018,0,-8.116,0.021,-0.021,0,2459767.526,0.001042,-0.001042,0,3.5852284,0.0000033,-0.0000033,0,3.0197224,0.044762,-0.044762,0,16909.22854,202.52211,-202.52211,0,14.5431829,0.7277281,-0.7277281,0,547.1719916,0,0,0,1233.532835,0,0,0,12.658,0.007,-0.007,0,511.388,3.6095,-3.6095,0,5852,126.792,-126.792,0,1.06725,0.0521709,-0.0521709,0,7.411,7.375,-8.095,-8.137,2459767.527,2459767.525,3.5852317,3.5852251,3.0644844,2.9749604,17111.75065,16706.70643,15.270911,13.8154548,547.1719916,547.1719916,1233.532835,1233.532835,12.665,12.651,514.9975,507.7785,5978.792,5725.208,1.1194209,1.0150791
1346,PC,-37.284,0.038,-0.038,0,-26.414,0.037,-0.037,0,2458990.816,0.00144,-0.00144,0,10.3088514,0.0000334,-0.0000334,0,3.8012836,0.1978481,-0.1978481,0,2122.245998,143.40858,-143.40858,0,4.0217464,0.456746,-0.456746,0,66.7917777,0,0,0,729.1224998,0,0,0,9.5373,0.006,-0.006,0,86.2732,0.2289,-0.2289,0,5432,127.165,-127.165,0,0.843702,0.0455954,-0.0455954,0,-37.246,-37.322,-26.377,-26.451,2458990.817,2458990.814,10.3088848,10.308818,3.9991317,3.6034355,2265.654578,1978.837418,4.4784924,3.5650004,66.7917777,66.7917777,729.1224998,729.1224998,9.5433,9.5313,86.5021,86.0443,5559.165,5304.835,0.8892974,0.7981066
1347,KP,-6.482,0.044,-0.044,0,-20.855,0.043,-0.043,0,2459767.927,0.000383,-0.000383,0,3.5539283,0.0000021,-0.0000021,0,3.6341388,0.0250661,-0.0250661,0,9368.38877,55.471012,-55.471012,0,21.2028076,1.1076765,-1.1076765,0,2276.295019,0,0,0,1761.679443,0,0,0,11.1116,0.006,-0.006,0,515.98,6.935,-6.935,0,6184,138.383,-138.383,0,2.0085199,0.104535,-0.104535,0,-6.438,-6.526,-20.812,-20.898,2459767.928,2459767.927,3.5539304,3.5539262,3.6592049,3.6090727,9423.859782,9312.917758,22.3104841,20.0951311,2276.295019,2276.295019,1761.679443,1761.679443,11.1176,11.1056,522.915,509.045,6322.383,6045.617,2.1130549,1.9039849
1348,KP,-0.136,0.038,-0.038,0,-10.962,0.045,-0.045,0,2460505.171,0.000391,-0.000391,0,5.0316347,0.0000024,-0.0000024,0,5.265,0.234,-0.234,0,4912,34.6008,-34.6008,0,15.3999,0.707425,-0.707425,0,1248.65,0,0,0,1656,0,0,0,10.1213,0.008,-0.008,0,368.03,3.1315,-3.1315,0,6350,133.7,-133.7,0,2.16,0.1,-0.1,0,-0.098,-0.174,-10.917,-11.007,2460505.172,2460505.171,5.0316371,5.0316323,5.499,5.031,4946.6008,4877.3992,16.107325,14.692475,1248.65,1248.65,1656,1656,10.1293,10.1133,371.1615,364.8985,6483.7,6216.3,2.26,2.06
1349,KP,-24.529,0.037,-0.037,0,34.809,0.041,-0.041,0,2459391.064,0.000216,-0.000216,0,1.306188,0.0000003,-0.0000003,0,1.4177746,0.0074706,-0.0074706,0,24746.27944,145.69313,-145.69313,0,16.758883,1.2310016,-1.2310016,0,1025.50219,0,0,0,1443.289405,0,0,0,11.7213,0.006,-0.006,0,231.337,1.2955,-1.2955,0,5489,139.399,-139.399,0,0.820181,0.0486935,-0.0486935,0,-24.492,-24.566,34.85,34.768,2459391.064,2459391.063,1.3061883,1.3061877,1.4252452,1.410304,24891.97257,24600.58631,17.9898846,15.5278814,1025.50219,1025.50219,1443.289405,1443.289405,11.7273,11.7153,232.6325,230.0415,5628.399,5349.601,0.8688745,0.7714875
1350,KP,-14.073,0.034,-0.034,0,-36.689,0.042,-0.042,0,2458983.745,0.000385,-0.000385,0,5.5080682,0.0000717,-0.0000717,0,2.6399995,0.0344365,-0.0344365,0,21584.75732,193.81427,-193.81427,0,10.7299795,0.7361982,-0.7361982,0,82.2406616,0,0,0,768.0533689,0,0,0,11.733,0.006,-0.006,0,161.4,0.6075,-0.6075,0,4790,117.624,-117.624,0,0.740113,0.0496683,-0.0496683,0,-14.039,-14.107,-36.647,-36.731,2458983.745,2458983.745,5.5081399,5.5079965,2.674436,2.605563,21778.57159,21390.94305,11.4661777,9.9937813,82.2406616,82.2406616,768.0533689,768.0533689,11.739,11.727,162.0075,160.7925,4907.624,4672.376,0.7897813,0.6904447
1351,CP,-162.014,0.038,-0.038,0,-42.123,0.041,-0.041,0,2458987.266,0.003391,-0.003391,0,16.3413889,0.0001279,-0.0001279,0,5.3764481,0.266067,-0.266067,0,372.0970618,23.872057,-23.872057,0,2.629079,0.1474621,-0.1474621,0,86.231465,0,0,0,777.2060824,0,0,0,6.6813,0.006,-0.006,0,36.578,0.03435,-0.03435,0,5991.11,101.692,-101.692,0,1.12506,0.042211,-0.042211,0,-161.976,-162.052,-42.082,-42.164,2458987.27,2458987.263,16.3415168,16.341261,5.6425151,5.1103811,395.9691188,348.2250048,2.7765411,2.4816169,86.231465,86.231465,777.2060824,777.2060824,6.6873,6.6753,36.61235,36.54365,6092.802,5889.418,1.167271,1.082849
1352,KP,2.241,0.042,-0.042,0,-6.714,0.045,-0.045,0,2459762.1,0.000422,-0.000422,0,4.627664,0.0000055,-0.0000055,0,2.306,0.228,-0.228,0,6190,43.3954,-43.3954,0,14.3694,1.29133,-1.29133,0,1038.78,0,0,0,1581,0,0,0,9.54417,0.006,-0.006,0,222.663,1.2505,-1.2505,0,6727.6,123.7,-123.7,0,1.55,0.07,-0.07,0,2.283,2.199,-6.669,-6.759,2459762.101,2459762.1,4.6276695,4.6276585,2.534,2.078,6233.3954,6146.6046,15.66073,13.07807,1038.78,1038.78,1581,1581,9.55017,9.53817,223.9135,221.4125,6851.3,6603.9,1.62,1.48
1353,PC,50.866,0.044,-0.044,0,-19.872,0.036,-0.036,0,2460177.887,0.003301,-0.003301,0,23.5199045,0.0000622,-0.0000622,0,3.222,0.919,-0.919,0,1243,89.763,-89.763,0,2.30502,0.206315,-0.206315,0,10.453,0,0,0,500,0,0,0,9.7806,0.006,-0.006,0,54.3256,0.0575,-0.0575,0,4566.4,64,-64,0,0.67,0.05,-0.05,0,50.91,50.822,-19.836,-19.908,2460177.891,2460177.884,23.5199667,23.5198423,4.141,2.303,1332.763,1153.237,2.511335,2.098705,10.453,10.453,500,500,9.7866,9.7746,54.3831,54.2681,4630.4,4502.4,0.72,0.62
1354,PC,50.866,0.044,-0.044,0,-19.872,0.036,-0.036,0,2458328.443,0.00276,-0.00276,0,7.7565534,0.0000286,-0.0000286,0,2.4341043,0.2743613,-0.2743613,0,286.2558604,33.037277,-33.037277,0,1.1359985,1.1623749,-1.1623749,0,37.2050274,0,0,0,629.8978948,0,0,0,9.7806,0.006,-0.006,0,54.3256,0.0575,-0.0575,0,4566.4,64,-64,0,0.672062,0.0515351,-0.0515351,0,50.91,50.822,-19.836,-19.908,2458328.446,2458328.44,7.756582,7.7565248,2.7084656,2.159743,319.2931374,253.2185834,2.2983734,-0.0263764,37.2050274,37.2050274,629.8978948,629.8978948,9.7866,9.7746,54.3831,54.2681,4630.4,4502.4,0.7235971,0.6205269
1355,KP,-7.437,0.03,-0.03,0,-13.402,0.037,-0.037,0,2459010.828,0.000605,-0.000605,0,5.0052605,0.0000071,-0.0000071,0,4.9057646,0.0494397,-0.0494397,0,7641.404098,82.416824,-82.416824,0,13.6314528,0.5997112,-0.5997112,0,746.902456,0,0,0,1333.324077,0,0,0,11.0269,0.006,-0.006,0,344.05,2.889,-2.889,0,6115,128.697,-128.697,0,1.46701,0.0633166,-0.0633166,0,-7.407,-7.467,-13.365,-13.439,2459010.828,2459010.827,5.0052676,5.0052534,4.9552043,4.8563249,7723.820922,7558.987274,14.231164,13.0317416,746.902456,746.902456,1333.324077,1333.324077,11.0329,11.0209,346.939,341.161,6243.697,5986.303,1.5303266,1.4036934
1356,KP,-6.069,0.042,-0.042,0,-21.745,0.049,-0.049,0,2460338.136,0.000602,-0.000602,0,1.8468345,0.0000015,-0.0000015,0,2.565,0.036,-0.036,0,13237,222.632,-222.632,0,16.4012,0.862733,-0.862733,0,1845.3,0,0,0,1825,0,0,0,10.1058,0.006,-0.006,0,231.161,1.6365,-1.6365,0,6352,144.2,-144.2,0,1.36,0.07,-0.07,0,-6.027,-6.111,-21.696,-21.794,2460338.137,2460338.135,1.846836,1.846833,2.601,2.529,13459.632,13014.368,17.263933,15.538467,1845.3,1845.3,1825,1825,10.1118,10.0998,232.7975,229.5245,6496.2,6207.8,1.43,1.29
1357,KP,-14.583,0.03,-0.03,0,-31.197,0.041,-0.041,0,2459391.154,0.000457,-0.000457,0,3.2440454,0.0000054,-0.0000054,0,3.6774272,0.0339991,-0.0339991,0,15011.9382,235.3968,-235.3968,0,21.0498466,1.2848113,-1.2848113,0,983.3097556,0,0,0,1428.210878,0,0,0,10.2025,0.006,-0.006,0,197.572,1,-1,0,5703,99.1,-99.1,0,1.38951,0.0603015,-0.0603015,0,-14.553,-14.613,-31.156,-31.238,2459391.155,2459391.154,3.2440508,3.24404,3.7114263,3.6434281,15247.335,14776.5414,22.3346579,19.7650353,983.3097556,983.3097556,1428.210878,1428.210878,10.2085,10.1965,198.572,196.572,5802.1,5603.9,1.4498115,1.3292085
1358,PC,-17.882,0.036,-0.036,0,64.347,0.036,-0.036,0,2458985.883,0.00124,-0.00124,0,3.8266587,0.0000159,-0.0000159,0,2.0605848,0.3131138,-0.3131138,0,1181.81543,93.22662,-93.22662,0,2.4536347,1.5022432,-1.5022432,0,81.1071602,0,0,0,765.3931102,0,0,0,10.8571,0.006,-0.006,0,75.1973,0.1361,-0.1361,0,4175,123.3,-123.3,0,0.716312,0.0671683,-0.0671683,0,-17.846,-17.918,64.383,64.311,2458985.884,2458985.882,3.8266746,3.8266428,2.3736986,1.747471,1275.04205,1088.58881,3.9558779,0.9513915,81.1071602,81.1071602,765.3931102,765.3931102,10.8631,10.8511,75.3334,75.0612,4298.3,4051.7,0.7834803,0.6491437
