default_flag;disposition;sy_pnum;pl_orbper;pl_orbpererr1;pl_orbpererr2;pl_orbperlim;pl_rade;pl_radeerr1;pl_radeerr2;pl_radelim;pl_radj;pl_radjerr1;pl_radjerr2;pl_radjlim;st_rad;st_raderr1;st_raderr2;st_radlim;sy_dist;sy_disterr1;sy_disterr2;sy_vmag;sy_vmagerr1;sy_vmagerr2;sy_kmag;sy_kmagerr1;sy_kmagerr2;sy_gaiamag;sy_gaiamagerr1;sy_gaiamagerr2;orbpos;orbneg;radepos;radjpos;radpos;radneg;distpos;vmagpos;vmagneg;kmagpos;kmagneg;gaiamagpos;gaiamagneg
1;CANDIDATE;0;36.7099;0.0124;-0.0126;0;0;0;0;0;0;0;0;0;5.33871;0;0;0;792.41;33.1685;-33.1685;11.496;0.037;-0.037;9.270001;0.021;-0.021;11.2468;0.0011;-0.0011;36.7223;36.6973;0;0;5.33871;5.33871;759.2415;11.533;11.459;9.291001;9.249001;11.2479;11.2457
0;CANDIDATE;0;36.762337;0;0;0;3.44;0;0;0;0.30689624;0;0;0;0.75;0;0;0;792.41;33.1685;-33.1685;11.496;0.037;-0.037;9.270001;0.021;-0.021;11.2468;0.0011;-0.0011;36.762337;36.762337;3.44;0.30689624;0.75;0.75;759.2415;11.533;11.459;9.291001;9.249001;11.2479;11.2457
1;CANDIDATE;0;19.565799;0.003584;-0.003788;0;6.412;1.267;-0.96;0;0.57204131;0.11303436;-0.08564561;0;0.854;0.139;-0.119;0;0;0;0;0;0;0;15.223;0.184;-0.184;0;0;0;19.569383;19.562011;5.452;0.4863957;0.993;0.735;0;0;0;15.407;15.039;0;0
1;CANDIDATE;0;6.39916;0.00074;-0.00073;0;1.48;0.12;-0.24;0;0.132;0.011;-0.021;0;0.7006;0.0045;-0.03;0;333.838;2.85;-2.803;13.978;0.16;-0.16;11.711;0.025;-0.025;13.4754;0.000331;-0.000331;6.3999;6.39843;1.24;0.111;0.7051;0.6706;331.035;14.138;13.818;11.736;11.686;13.475731;13.475069
0;CANDIDATE;0;6.3991398;0;0;0;1.85;0;0;0;0.16504595;0;0;0;0.8;0;0;0;333.838;2.85;-2.803;13.978;0.16;-0.16;11.711;0.025;-0.025;13.4754;0.000331;-0.000331;6.3991398;6.3991398;1.85;0.16504595;0.8;0.8;331.035;14.138;13.818;11.736;11.686;13.475731;13.475069
1;CANDIDATE;0;2.72273204;0;0;0;0;0;0;0;0;0;0;0;2.85976;0.105209;-0.091977;0;262.833;4.954;-4.777;8.162;0.003;-0.003;7.488;0.023;-0.023;8.18417;0.001588;-0.001588;2.72273204;2.72273204;0;0;2.964969;2.767783;258.056;8.165;8.159;7.511;7.465;8.185758;8.182582
1;CANDIDATE;0;15.695142;0.001569;-0.001715;0;2.028;0.195;-0.168;0;0.18092635;0.01739676;-0.01498798;0;0.625;0.047;-0.043;0;197.438;1.014;-1.005;14.263;0.08;-0.08;11.226;0.025;-0.025;13.7783;0.000292;-0.000292;15.696711;15.693427;1.86;0.16593837;0.672;0.582;196.433;14.343;14.183;11.251;11.201;13.778592;13.778008
1;CANDIDATE;0;2.48038;0.00028;-0.00031;0;1.44;0.3;-1.27;0;0.128;0.03;-0.113;0;1.27;0.2;-0.12;0;415.742;8.12;-7.82;12.158;0.08;-0.08;10.708;0.023;-0.023;11.9456;0.000356;-0.000356;2.48066;2.48007;0.17;0.015;1.47;1.15;407.922;12.238;12.078;10.731;10.685;11.945956;11.945244
0;CANDIDATE;0;1.9668579;0;0;0;1.51;0;0;0;0.13471318;0;0;0;0.77;0;0;0;410.984;8.137;-7.833;14.384;0.057;-0.057;11.951;0.023;-0.023;13.8303;0.000324;-0.000324;1.9668579;1.9668579;1.51;0.13471318;0.77;0.77;403.151;14.441;14.327;11.974;11.928;13.830624;13.829976
1;CANDIDATE;0;1.96712;0.00017;-0.00017;0;1.73;0.36;-1.94;0;0.154;0.032;-0.173;0;0.826;0.074;-0.033;0;410.984;8.137;-7.833;14.384;0.057;-0.057;11.951;0.023;-0.023;13.8303;0.000324;-0.000324;1.96729;1.96695;-0.21;-0.019;0.9;0.793;403.151;14.441;14.327;11.974;11.928;13.830624;13.829976
1;FALSE POSITIVE;0;0;0;0;0;0;0;0;0;0;0;0;0;0.52;0.08;-0.01;0;527.641;12.1375;-12.1375;15.484;0.092;-0.092;12.431;0.03;-0.03;15.0199;0.001299;-0.001299;0;0;0;0;0.6;0.51;515.5035;15.576;15.392;12.461;12.401;15.021199;15.018601
1;CANDIDATE;0;12.726743;0;0;0;1.91;0;0;0;0.17039879;0;0;0;0.73;0;0;0;393.612;5.419;-5.419;14.882;0.114;-0.114;12.201;0.029;-0.029;14.3001;0.000286;-0.000286;12.726743;12.726743;1.91;0.17039879;0.73;0.73;388.193;14.996;14.768;12.23;12.172;14.300386;14.299814
1;CANDIDATE;0;13.2359;0.003;-0.0031;0;2.09;0.23;-0.48;0;0.186;0.021;-0.043;0;0.924;0.033;-0.05;0;690.858;21.1245;-21.1245;14.377;0.297;-0.297;12.658;0.027;-0.027;14.0478;0.000312;-0.000312;13.2389;13.2328;1.61;0.143;0.957;0.874;669.7335;14.674;14.08;12.685;12.631;14.048112;14.047488
1;CANDIDATE;0;0.18746328;0;0;0;217;0;0;0;19.3594433;0;0;0;17.27;0;0;0;141.166;2.521;-2.436;17.1899;0.0459;-0.0459;0;0;0;17.1671;0.001697;-0.001697;0.18746328;0.18746328;217;19.3594433;17.27;17.27;138.73;17.2358;17.144;0;0;17.168797;17.165403
0;CANDIDATE;0;8.6382631;0;0;0;8.53;0;0;0;0.76099563;0;0;0;0.5;0;0;0;1338.23;200.265;-200.265;17.4584;0.0464;-0.0464;14.084;0.073;-0.073;16.8969;0.001124;-0.001124;8.6382631;8.6382631;8.53;0.76099563;0.5;0.5;1137.965;17.5048;17.412;14.157;14.011;16.898024;16.895776
0;CANDIDATE;0;8.63829;0.00017;-0.00017;0;6.81;0.76;-0.76;0;0.608;0.068;-0.068;0;0.438;0.042;-0.042;0;1338.23;200.265;-200.265;17.4584;0.0464;-0.0464;14.084;0.073;-0.073;16.8969;0.001124;-0.001124;8.63846;8.63812;6.05;0.54;0.48;0.396;1137.965;17.5048;17.412;14.157;14.011;16.898024;16.895776
0;CANDIDATE;0;8.6381;0.00024;-0.00024;0;15.99;9.19;-9.19;0;1.427;0.82;-0.82;0;0.5;0.12;-0.03;0;1338.23;200.265;-200.265;17.4584;0.0464;-0.0464;14.084;0.073;-0.073;16.8969;0.001124;-0.001124;8.63834;8.63786;6.8;0.607;0.62;0.47;1137.965;17.5048;17.412;14.157;14.011;16.898024;16.895776
1;CANDIDATE;0;8.63795;0.00013;-0.00013;0;15.1;4.7;-7.3;0;1.35;0.42;-0.65;0;0.438;0.044;-0.04;0;1338.23;200.265;-200.265;17.4584;0.0464;-0.0464;14.084;0.073;-0.073;16.8969;0.001124;-0.001124;8.63808;8.63782;7.8;0.7;0.482;0.398;1137.965;17.5048;17.412;14.157;14.011;16.898024;16.895776
1;FALSE POSITIVE;0;5.7968861;0;0;0;24.2;0;0;0;2.15897939;0;0;0;0.72;0;0;0;233.55;1.958;-1.926;12.329;0.038;-0.038;9.883;0.023;-0.023;11.7062;0.001189;-0.001189;5.7968861;5.7968861;24.2;2.15897939;0.72;0.72;231.624;12.367;12.291;9.906;9.86;11.707389;11.705011
0;FALSE POSITIVE;0;5.79687;0;0;0;27.81;3.56;-3.56;0;2.481;0.318;-0.318;0;0.79;0.06;-0.05;0;233.55;1.958;-1.926;12.329;0.038;-0.038;9.883;0.023;-0.023;11.7062;0.001189;-0.001189;5.79687;5.79687;24.25;2.163;0.85;0.74;231.624;12.367;12.291;9.906;9.86;11.707389;11.705011
1;CANDIDATE;0;0.4775252;0.0000022;-0.0000021;0;20.1;3.4;-4.5;0;1.79;0.3;-0.4;0;0.522;0.039;-0.049;0;0;0;0;15.528;0.183;-0.183;12.139;0.03;-0.03;14.9507;0.002675;-0.002675;0.4775274;0.4775231;15.6;1.39;0.561;0.473;0;15.711;15.345;12.169;12.109;14.953375;14.948025
0;CANDIDATE;0;22.197992;0;0;0;5.34;0;0;0;0.47640289;0;0;0;0.4;0;0;0;199.162;3.5115;-3.5115;18.1;0.2;-0.2;12.995;0.034;-0.034;16.6412;0.000998;-0.000998;22.197992;22.197992;5.34;0.47640289;0.4;0.4;195.6505;18.3;17.9;13.029;12.961;16.642198;16.640202
1;CANDIDATE;0;44.394;0.0024;-0.0024;0;4.07;1.02;-0.98;0;0.363;0.091;-0.087;0;0.318;0.077;-0.07;0;199.162;3.5115;-3.5115;18.1;0.2;-0.2;12.995;0.034;-0.034;16.6412;0.000998;-0.000998;44.3964;44.3916;3.09;0.276;0.395;0.248;195.6505;18.3;17.9;13.029;12.961;16.642198;16.640202
1;CANDIDATE;0;3.29163;0.00015;-0.00015;0;1.17;0.1;-0.24;0;0.104;0.009;-0.021;0;0.567;0.019;-0.031;0;219.562;1.382;-1.366;13.733;0.114;-0.114;11.122;0.019;-0.019;13.3201;0.000324;-0.000324;3.29178;3.29148;0.93;0.083;0.586;0.536;218.196;13.847;13.619;11.141;11.103;13.320424;13.319776
0;CANDIDATE;0;3.2908998;0;0;0;1.57;0;0;0;0.14006602;0;0;0;0.72;0;0;0;219.562;1.382;-1.366;13.733;0.114;-0.114;11.122;0.019;-0.019;13.3201;0.000324;-0.000324;3.2908998;3.2908998;1.57;0.14006602;0.72;0.72;218.196;13.847;13.619;11.141;11.103;13.320424;13.319776
0;CONFIRMED;2;0.877214;0.00006;-0.00006;0;1.3;0.1;-0.1;0;0.11597843;0.00892142;-0.00892142;0;0.93;0.06;-0.06;0;232.1;2.706;-2.646;11.746;0.069;-0.069;10.218;0.021;-0.021;11.6477;0.000245;-0.000245;0.877274;0.877154;1.2;0.10705701;0.99;0.87;229.454;11.815;11.677;10.239;10.197;11.647945;11.647455
1;CONFIRMED;2;0.87724;0.00004;-0.00004;0;1.565;0.079;-0.079;0;0.13962019;0.00704792;-0.00704792;0;0.98;0.025;-0.025;0;232.1;2.706;-2.646;11.746;0.069;-0.069;10.218;0.021;-0.021;11.6477;0.000245;-0.000245;0.87728;0.8772;1.486;0.13257227;1.005;0.955;229.454;11.815;11.677;10.239;10.197;11.647945;11.647455
0;CONFIRMED;2;0.87703;0.00011;-0.00013;0;1.2;0.11;-0.1;0;0.11;0.0098;-0.009;0;0.990833;0.04382;-0.048447;0;232.1;2.706;-2.646;11.746;0.069;-0.069;10.218;0.021;-0.021;11.6477;0.000245;-0.000245;0.87714;0.8769;1.1;0.101;1.034653;0.942386;229.454;11.815;11.677;10.239;10.197;11.647945;11.647455
0;CONFIRMED;2;0.877183;0.000057;-0.000057;0;1.40575209;0.20796795;-0.125875;0;0.13;0.02;-0.01;0;0.932487;0.06374;-0.037849;0;232.1;2.706;-2.646;11.746;0.069;-0.069;10.218;0.021;-0.021;11.6477;0.000245;-0.000245;0.87724;0.877126;1.27987709;0.12;0.996227;0.894638;229.454;11.815;11.677;10.239;10.197;11.647945;11.647455
0;CANDIDATE;0;2.8964139;0;0;0;2.45;0;0;0;0.21857436;0;0;0;0.42;0;0;0;113.012;0.803;-0.793;15.346;0.08;-0.08;10.763;0.019;-0.019;14.2008;0.000678;-0.000678;2.8964139;2.8964139;2.45;0.21857436;0.42;0.42;112.219;15.426;15.266;10.782;10.744;14.201478;14.200122
0;CANDIDATE;0;2.89607106;0;0;0;0;0;0;0;0;0;0;0;0.524138;0.015688;-0.015688;0;113.012;0.803;-0.793;15.346;0.08;-0.08;10.763;0.019;-0.019;14.2008;0.000678;-0.000678;2.89607106;2.89607106;0;0;0.539826;0.50845;112.219;15.426;15.266;10.782;10.744;14.201478;14.200122
1;CANDIDATE;0;2.896528;0.000061;-0.00006;0;1.45;0.29;-0.29;0;0.129;0.026;-0.026;0;0.242;0.045;-0.036;0;113.012;0.803;-0.793;15.346;0.08;-0.08;10.763;0.019;-0.019;14.2008;0.000678;-0.000678;2.896589;2.896468;1.16;0.103;0.287;0.206;112.219;15.426;15.266;10.782;10.744;14.201478;14.200122
0;CANDIDATE;0;0.44433632;0;0;0;1.01;0;0;0;0.09010616;0;0;0;0.8;0;0;0;254.555;2.648;-2.596;12.183;0.057;-0.057;10.191;0.021;-0.021;11.9479;0.000536;-0.000536;0.44433632;0.44433632;1.01;0.09010616;0.8;0.8;251.959;12.24;12.126;10.212;10.17;11.948436;11.947364
1;CANDIDATE;0;0.444372;0.000042;-0.000042;0;1.22;0.23;-0.23;0;0.109;0.021;-0.021;0;0.82;0.05;-0.05;0;254.555;2.648;-2.596;12.183;0.057;-0.057;10.191;0.021;-0.021;11.9479;0.000536;-0.000536;0.444414;0.44433;0.99;0.088;0.87;0.77;251.959;12.24;12.126;10.212;10.17;11.948436;11.947364
1;CONFIRMED;2;3.80464;0.00091;-0.00105;0;1.22;0.21;-0.17;0;0.10884111;0.01873495;-0.01516638;0;0;0;0;0;476.882;9.692;-9.321;12.081;0.046;-0.046;10.637;0.022;-0.022;11.9456;0.000236;-0.000236;3.80555;3.80359;1.05;0.09367473;0;0;467.561;12.127;12.035;10.659;10.615;11.945836;11.945364
0;CANDIDATE;0;7.28161;0.00078;-0.00078;0;1.78;0.43;-0.43;0;0.159;0.038;-0.038;0;0.49;0.03;-0.03;0;126.182;0.673;-0.667;14.796;0.08;-0.08;10.9;0.019;-0.019;14.0514;0.00032;-0.00032;7.28239;7.28083;1.35;0.121;0.52;0.46;125.515;14.876;14.716;10.919;10.881;14.05172;14.05108
0;CANDIDATE;0;7.28116;0.00055;-0.00058;0;1.79;0.2;-0.18;0;0.16;0.018;-0.016;0;0.541438;0.016101;-0.016101;0;126.182;0.673;-0.667;14.796;0.08;-0.08;10.9;0.019;-0.019;14.0514;0.00032;-0.00032;7.28171;7.28058;1.61;0.144;0.557539;0.525337;125.515;14.876;14.716;10.919;10.881;14.05172;14.05108
1;CANDIDATE;0;7.28076;0.00034;-0.00038;0;2.6;1.2;-1.8;0;0.23;0.11;-0.16;0;0.399;0.043;-0.008;0;126.182;0.673;-0.667;14.796;0.08;-0.08;10.9;0.019;-0.019;14.0514;0.00032;-0.00032;7.2811;7.28038;0.8;0.07;0.442;0.391;125.515;14.876;14.716;10.919;10.881;14.05172;14.05108
0;CANDIDATE;0;7.28138;0.00044;-0.00044;0;17;14;-14;0;1.5;1.2;-1.2;0;0.399;0.018;-0.018;0;126.182;0.673;-0.667;14.796;0.08;-0.08;10.9;0.019;-0.019;14.0514;0.00032;-0.00032;7.28182;7.28094;3;0.3;0.417;0.381;125.515;14.876;14.716;10.919;10.881;14.05172;14.05108
0;CANDIDATE;0;7.28131;0;0;0;1.9;0;0;0;0.16950665;0;0;0;0.51;0;0;0;126.182;0.673;-0.667;14.796;0.08;-0.08;10.9;0.019;-0.019;14.0514;0.00032;-0.00032;7.28131;7.28131;1.9;0.16950665;0.51;0.51;125.515;14.876;14.716;10.919;10.881;14.05172;14.05108
1;CANDIDATE;0;4.58328;0.00034;-0.00033;0;2.21;0.27;-0.38;0;0.197;0.024;-0.034;0;0.545;0.054;-0.056;0;203.223;2.1115;-2.1115;15.375;0.149;-0.149;11.587;0.023;-0.023;14.635;0.000591;-0.000591;4.58362;4.58295;1.83;0.163;0.599;0.489;201.1115;15.524;15.226;11.61;11.564;14.635591;14.634409
1;CANDIDATE;0;1.65336;0.00012;-0.00011;0;1.51;0.2;-0.36;0;0.135;0.02;-0.032;0;0.545;0.054;-0.056;0;203.223;2.1115;-2.1115;15.375;0.149;-0.149;11.587;0.023;-0.023;14.635;0.000591;-0.000591;1.65348;1.65325;1.15;0.103;0.599;0.489;201.1115;15.524;15.226;11.61;11.564;14.635591;14.634409
0;CANDIDATE;0;5.28081;0.00014;-0.00014;0;10.9;1.2;-1.2;0;0.97;0.11;-0.11;0;3.01;0.29;-0.29;0;649.935;24.071;-22.441;11.083;0.015;-0.015;10.23;0.021;-0.021;11.4346;0.000647;-0.000647;5.28095;5.28067;9.7;0.86;3.3;2.72;627.494;11.098;11.068;10.251;10.209;11.435247;11.433953
1;CANDIDATE;0;5.28130579;0;0;0;0;0;0;0;0;0;0;0;2.66957;0.123682;-0.167846;0;649.935;24.071;-22.441;11.083;0.015;-0.015;10.23;0.021;-0.021;11.4346;0.000647;-0.000647;5.28130579;5.28130579;0;0;2.793252;2.501724;627.494;11.098;11.068;10.251;10.209;11.435247;11.433953
1;CANDIDATE;0;440;160;-120;0;16.3;6.8;-5.3;0;1.45;0.61;-0.47;0;0.85;0.08;-0.08;0;1217.96;109.995;-109.995;12.986;0.103;-0.103;10.734;0.024;-0.024;12.771;0.000417;-0.000417;600;320;11;0.98;0.93;0.77;1107.965;13.089;12.883;10.758;10.71;12.771417;12.770583
1;CANDIDATE;0;30;70;-20;0;22.8;9.3;-8.5;0;2.03;0.83;-0.76;0;0.89;0.36;-0.36;0;229.954;2.595;-2.538;15.84;0.064;-0.064;12.111;0.027;-0.027;15.0949;0.000693;-0.000693;100;10;14.3;1.27;1.25;0.53;227.416;15.904;15.776;12.138;12.084;15.095593;15.094207
1;CANDIDATE;0;0;0;0;0;24.9;7.5;-9.8;0;2.22;0.67;-0.87;0;0.6009;0.0627;-0.0072;0;229.954;2.595;-2.538;15.84;0.064;-0.064;12.111;0.027;-0.027;15.0949;0.000693;-0.000693;0;0;15.1;1.35;0.6636;0.5937;227.416;15.904;15.776;12.138;12.084;15.095593;15.094207
1;CANDIDATE;0;7.655533;0.000682;-0.000589;0;2.328;0.196;-0.185;0;0.20769061;0.01748598;-0.01650462;0;0.751;0.055;-0.05;0;495.707;12.129;-11.572;14.699;0.069;-0.069;12.55;0.03;-0.03;14.4478;0.00033;-0.00033;7.656215;7.654944;2.143;0.19118599;0.806;0.701;484.135;14.768;14.63;12.58;12.52;14.44813;14.44747
1;FALSE POSITIVE;0;27.770388;0;0;0;25.1;0;0;0;2.23927201;0;0;0;0.71;0;0;0;252.383;1.704;-1.682;13.595;0.16;-0.16;10.941;0.019;-0.019;13.2049;0.000291;-0.000291;27.770388;27.770388;25.1;2.23927201;0.71;0.71;250.701;13.755;13.435;10.96;10.922;13.205191;13.204609
0;FALSE POSITIVE;0;27.77045;0.00008;-0.00008;0;32.79;9.01;-9.01;0;2.925;0.804;-0.804;0;8.15;0.32;-0.23;0;252.383;1.704;-1.682;13.595;0.16;-0.16;10.941;0.019;-0.019;13.2049;0.000291;-0.000291;27.77053;27.77037;23.78;2.121;8.47;7.92;250.701;13.755;13.435;10.96;10.922;13.205191;13.204609
1;CANDIDATE;0;0.259669;0.000041;-0.000041;0;0.77;0.14;-0.14;0;0.069;0.012;-0.012;0;0.69;0.05;-0.05;0;0;0;0;12.92;0.114;-0.114;9.309;0.024;-0.024;0;0;0;0.25971;0.259628;0.63;0.057;0.74;0.64;0;13.034;12.806;9.333;9.285;0;0
0;CANDIDATE;0;0.25967056;0;0;0;0.742;0;0;0;0.06619681;0;0;0;0.59;0;0;0;0;0;0;12.92;0.114;-0.114;9.309;0.024;-0.024;0;0;0;0.25967056;0.25967056;0.742;0.06619681;0.59;0.59;0;13.034;12.806;9.333;9.285;0;0
1;CANDIDATE;0;5.54583;0.00067;-0.00069;0;0.441;0.068;-0.106;0;0.0393;0.0061;-0.00946;0;0.34;0.041;-0.047;0;0;0;0;12.92;0.114;-0.114;9.309;0.024;-0.024;0;0;0;5.5465;5.54514;0.335;0.02984;0.381;0.293;0;13.034;12.806;9.333;9.285;0;0
1;CANDIDATE;0;18.4502;0.005;-0.0053;0;2.52;0.58;-2.54;0;0.225;0.052;-0.227;0;0.717;0.055;-0.029;0;340.433;4.698;-4.574;15.23;0.092;-0.092;12.04;0.029;-0.029;14.6214;0.000457;-0.000457;18.4552;18.4449;-0.02;-0.002;0.772;0.688;335.859;15.322;15.138;12.069;12.011;14.621857;14.620943
1;CANDIDATE;1;35.621;0.003;-0.002;0;1.89;0.14;-0.13;0;0.1686148;0.01248998;-0.01159784;0;0.898;0.013;-0.013;0;209.071;1.88;-1.847;12.213;0.069;-0.069;10.223;0.025;-0.025;11.9397;0.000259;-0.000259;35.624;35.619;1.76;0.15701696;0.911;0.885;207.224;12.282;12.144;10.248;10.198;11.939959;11.939441
1;CANDIDATE;0;4.1333;0.00047;-0.00044;0;1.2;0.31;-1.32;0;0.11;0.028;-0.118;0;0.312;0.058;-0.059;0;114.675;0.773;-0.763;16.248;0.119;-0.119;11.912;0.024;-0.024;15.3174;0.00081;-0.00081;4.13377;4.13286;-0.12;-0.008;0.37;0.253;113.912;16.367;16.129;11.936;11.888;15.31821;15.31659
1;CANDIDATE;0;1.9611469;0;0;0;5.93;0;0;0;0.52903916;0;0;0;0.64;0;0;0;592.204;16.487;-15.632;15.355;0.092;-0.092;12.347;0.03;-0.03;14.9824;0.001509;-0.001509;1.9611469;1.9611469;5.93;0.52903916;0.64;0.64;576.572;15.447;15.263;12.377;12.317;14.983909;14.980891
0;CANDIDATE;0;1.961336911;0.000237445;-0.000237445;0;15.86577929;38.364887;-38.364887;0;1.41545246;3.42269186;-3.42269186;0;1.06738;0;0;0;592.204;16.487;-15.632;15.355;0.092;-0.092;12.347;0.03;-0.03;14.9824;0.001509;-0.001509;1.961574356;1.961099466;-22.49910771;-2.0072394;1.06738;1.06738;576.572;15.447;15.263;12.377;12.317;14.983909;14.980891
1;CANDIDATE;0;40.7302;0.004;-0.004;0;7.8;1.4;-1.4;0;0.7;0.12;-0.12;0;0.98;0.17;-0.17;0;835.716;28.526;-26.737;14.647;0.057;-0.057;12.766;0.033;-0.033;14.391;0.000388;-0.000388;40.7342;40.7262;6.4;0.58;1.15;0.81;808.979;14.704;14.59;12.799;12.733;14.391388;14.390612
0;CANDIDATE;0;40.7362;0.00266;-0.00266;0;7.28;1.1;-1.1;0;0.649;0.098;-0.098;0;0.85;0.11;-0.08;0;835.716;28.526;-26.737;14.647;0.057;-0.057;12.766;0.033;-0.033;14.391;0.000388;-0.000388;40.73886;40.73354;6.18;0.551;0.96;0.77;808.979;14.704;14.59;12.799;12.733;14.391388;14.390612
1;CANDIDATE;0;18.10220826;0;0;0;0;0;0;0;0;0;0;0;2.04778;0.114633;-0.107508;0;235.679;3.347;-3.257;9.9;0.006;-0.006;8.491;0.023;-0.023;9.76589;0.000359;-0.000359;18.10220826;18.10220826;0;0;2.162413;1.940272;232.422;9.906;9.894;8.514;8.468;9.766249;9.765531
1;CANDIDATE;0;0.60408352;0;0;0;2.26;0;0;0;0.2016237;0;0;0;0.67;0;0;0;370.696;11.7595;-11.7595;16.736;1.133;-1.133;12.967;0.04;-0.04;15.9321;0.000599;-0.000599;0.60408352;0.60408352;2.26;0.2016237;0.67;0.67;358.9365;17.869;15.603;13.007;12.927;15.932699;15.931501
0;CANDIDATE;0;3.52743;0.00031;-0.00031;0;1.11;0.34;-0.34;0;0.099;0.03;-0.03;0;0.257;0.07;-0.07;0;124.872;1.038;-1.022;16.63;0.2;-0.2;12.153;0.027;-0.027;15.6549;0.001057;-0.001057;3.52774;3.52712;0.77;0.069;0.327;0.187;123.85;16.83;16.43;12.18;12.126;15.655957;15.653843
1;CANDIDATE;0;3.52725;0.0003;-0.0003;0;1.21;0.34;-0.52;0;0.108;0.03;-0.046;0;0.257;0.067;-0.073;0;124.872;1.038;-1.022;16.63;0.2;-0.2;12.153;0.027;-0.027;15.6549;0.001057;-0.001057;3.52755;3.52695;0.69;0.062;0.324;0.184;123.85;16.83;16.43;12.18;12.126;15.655957;15.653843
0;CANDIDATE;0;3.52674;0.0003;-0.00032;0;1.32;0.26;-0.25;0;0.118;0.023;-0.022;0;0.350987;0.010957;-0.010957;0;124.872;1.038;-1.022;16.63;0.2;-0.2;12.153;0.027;-0.027;15.6549;0.001057;-0.001057;3.52704;3.52642;1.07;0.096;0.361944;0.34003;123.85;16.83;16.43;12.18;12.126;15.655957;15.653843
0;CANDIDATE;0;3.5269024;0;0;0;2.98;0;0;0;0.26585779;0;0;0;0.67;0;0;0;124.872;1.038;-1.022;16.63;0.2;-0.2;12.153;0.027;-0.027;15.6549;0.001057;-0.001057;3.5269024;3.5269024;2.98;0.26585779;0.67;0.67;123.85;16.83;16.43;12.18;12.126;15.655957;15.653843
1;CANDIDATE;0;6340;2230;-1530;0;12.8;1.1;-1.1;0;1.14;0.1;-0.1;0;0.88;0.09;-0.09;0;2864.21;349.8;-285.68;14.864;0.069;-0.069;12.755;0.034;-0.034;14.6744;0.000304;-0.000304;8570;4810;11.7;1.04;0.97;0.79;2578.53;14.933;14.795;12.789;12.721;14.674704;14.674096
1;CANDIDATE;0;9.321691;0.00155;-0.001455;0;17.325;3.668;-2.679;0;1.54563563;0.32723761;-0.23900478;0;0.678;0.136;-0.098;0;0;0;0;20.5561;0.0545;-0.0545;0;0;0;20.2478;0.01423;-0.01423;9.323241;9.320236;14.646;1.30663085;0.814;0.58;0;20.6106;20.5016;0;0;20.26203;20.23357
1;CANDIDATE;0;6.662;0.0012;-0.0011;0;1.59;0.37;-0.93;0;0.142;0.033;-0.083;0;0.483;0.094;-0.116;0;242.573;5.4475;-5.4475;16.153;1.133;-1.133;12.128;0.036;-0.036;15.4615;0.000828;-0.000828;6.6632;6.6609;0.66;0.059;0.577;0.367;237.1255;17.286;15.02;12.164;12.092;15.462328;15.460672
1;CONFIRMED;3;2.71578;0.00031;-0.00031;0;1.03;0.085;-0.086;0;0.09189045;0.00758319;-0.00767241;0;0;0;0;0;334.967;4.1785;-4.1785;14.668;0.137;-0.137;12.087;0.023;-0.023;14.3234;0.000359;-0.000359;2.71609;2.71547;0.944;0.08421804;0;0;330.7885;14.805;14.531;12.11;12.064;14.323759;14.323041
1;CONFIRMED;1;2.0478;0.0001;-0.0001;0;0.90819;0.05861;-0.06401;0;0.08102328;0.00522883;-0.00571059;0;0.655;0.041;-0.045;0;0;0;0;14.974;0.137;-0.137;12.149;0.026;-0.026;0;0;0;2.0479;2.0477;0.84418;0.07531269;0.696;0.61;0;15.111;14.837;12.175;12.123;0;0
1;CANDIDATE;0;0;0;0;0;35;11;-13;0;3.1;0.98;-1.2;0;1.266;0.202;-0.016;0;302.743;3.851;-3.756;11.85;0.03;-0.03;10.12;0.021;-0.021;11.5585;0.000395;-0.000395;0;0;22;1.9;1.468;1.25;298.987;11.88;11.82;10.141;10.099;11.558895;11.558105
0;FALSE POSITIVE;0;27.27048734;0;0;0;0;0;0;0;0;0;0;0;2.564;0.182111;-0.121357;0;499.583;13.462;-12.786;11.505;0.017;-0.017;9.802;0.021;-0.021;11.1348;0.001173;-0.001173;27.27048734;27.27048734;0;0;2.746111;2.442643;486.797;11.522;11.488;9.823;9.781;11.135973;11.133627
1;FALSE POSITIVE;0;27.242808;0.000071;-0.000074;0;93;19;-48;0;8.3;1.7;-4.3;0;2.54;0.12;-0.15;0;499.583;13.462;-12.786;11.505;0.017;-0.017;9.802;0.021;-0.021;11.1348;0.001173;-0.001173;27.242879;27.242734;45;4;2.66;2.39;486.797;11.522;11.488;9.823;9.781;11.135973;11.133627
0;FALSE POSITIVE;0;27.24273;0.00012;-0.00012;0;31.73;5.25;-5.25;0;2.831;0.468;-0.468;0;0.92;0.2;-0.07;0;499.583;13.462;-12.786;11.505;0.017;-0.017;9.802;0.021;-0.021;11.1348;0.001173;-0.001173;27.24285;27.24261;26.48;2.363;1.12;0.85;486.797;11.522;11.488;9.823;9.781;11.135973;11.133627
0;FALSE POSITIVE;0;27.242912;0;0;0;18.8;0;0;0;1.67722366;0;0;0;0.9;0;0;0;499.583;13.462;-12.786;11.505;0.017;-0.017;9.802;0.021;-0.021;11.1348;0.001173;-0.001173;27.242912;27.242912;18.8;1.67722366;0.9;0.9;486.797;11.522;11.488;9.823;9.781;11.135973;11.133627
