default_flag,disposition,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,st_rad,st_raderr1,st_raderr2,st_radlim,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
0,CONFIRMED,1,2.21928200000,0.00012800000,-0.00013000000,0,1.21000000,0.08000000,-0.08000000,0,0.10794897,0.00713712,-0.00713712,0,0.600000,0.010000,-0.010000,0,72.04440000,0.25320000,-0.25320000,13.1050000,0.0630000,-0.0630000,9.2750000,0.0180000,-0.0180000,12.3708000,0.0002520,-0.0002520
0,CONFIRMED,1,2.21900000000,,,0,,,,,,,,,0.613895,0.018104,-0.018104,0,72.04440000,0.25320000,-0.25320000,13.1050000,0.0630000,-0.0630000,9.2750000,0.0180000,-0.0180000,12.3708000,0.0002520,-0.0002520
0,CONFIRMED,1,2.21922500000,0.00013100000,-0.00013200000,0,1.30000000,0.30000000,-0.20000000,0,0.12000000,0.03000000,-0.02000000,0,0.630000,,,0,72.04440000,0.25320000,-0.25320000,13.1050000,0.0630000,-0.0630000,9.2750000,0.0180000,-0.0180000,12.3708000,0.0002520,-0.0002520
0,CONFIRMED,1,2.21936800000,0.00005100000,-0.00005200000,0,1.17000000,0.14000000,-0.19000000,0,0.10400000,0.01200000,-0.01700000,0,0.532000,0.054000,-0.059000,0,72.04440000,0.25320000,-0.25320000,13.1050000,0.0630000,-0.0630000,9.2750000,0.0180000,-0.0180000,12.3708000,0.0002520,-0.0002520
0,CONFIRMED,1,30.95422200000,,,0,2.50000000,,,0,0.22000000,,,0,0.598000,0.007000,-0.007000,0,161.55500000,0.65200000,-0.65200000,14.7810000,0.0340000,-0.0340000,11.0550000,0.0220000,-0.0220000,14.0916000,0.0003060,-0.0003060
0,CONFIRMED,1,30.95420000000,0.00220000000,-0.00220000000,0,2.66000000,0.33000000,-0.28000000,0,0.23730931,0.02944063,-0.02497993,0,0.592000,0.059000,-0.059000,0,161.55500000,0.65200000,-0.65200000,14.7810000,0.0340000,-0.0340000,11.0550000,0.0220000,-0.0220000,14.0916000,0.0003060,-0.0003060
0,CONFIRMED,1,30.96028326000,,,0,,,,,,,,,0.609039,0.018130,-0.018130,0,161.55500000,0.65200000,-0.65200000,14.7810000,0.0340000,-0.0340000,11.0550000,0.0220000,-0.0220000,14.0916000,0.0003060,-0.0003060
0,CONFIRMED,1,30.95300000000,,,0,,,,,,,,,0.609039,0.018130,-0.018130,0,161.55500000,0.65200000,-0.65200000,14.7810000,0.0340000,-0.0340000,11.0550000,0.0220000,-0.0220000,14.0916000,0.0003060,-0.0003060
0,CONFIRMED,1,30.95676300000,0.00258900000,-0.00272000000,0,2.65000000,0.15000000,-0.15000000,0,0.23641716,0.01338210,-0.01338210,0,0.571015,0.027528,-0.027586,0,161.55500000,0.65200000,-0.65200000,14.7810000,0.0340000,-0.0340000,11.0550000,0.0220000,-0.0220000,14.0916000,0.0003060,-0.0003060
0,CONFIRMED,1,30.95260600000,0.00319500000,-0.00288800000,0,3.00000000,0.60000000,-0.50000000,0,0.27000000,0.05000000,-0.04000000,0,0.640000,,,0,161.55500000,0.65200000,-0.65200000,14.7810000,0.0340000,-0.0340000,11.0550000,0.0220000,-0.0220000,14.0916000,0.0003060,-0.0003060
0,CONFIRMED,1,30.95400000000,0.00180000000,-0.00180000000,0,3.07000000,0.80000000,-0.45000000,0,0.27400000,0.07000000,-0.04000000,0,0.637000,0.162000,-0.043000,0,161.55500000,0.65200000,-0.65200000,14.7810000,0.0340000,-0.0340000,11.0550000,0.0220000,-0.0220000,14.0916000,0.0003060,-0.0003060
1,CONFIRMED,1,30.95152400000,0.00362500000,-0.00332000000,0,2.76000000,0.16000000,-0.16000000,0,0.24623071,0.01427424,-0.01427424,0,0.590000,0.010000,-0.010000,0,161.55500000,0.65200000,-0.65200000,14.7810000,0.0340000,-0.0340000,11.0550000,0.0220000,-0.0220000,14.0916000,0.0003060,-0.0003060
0,CONFIRMED,1,6.41376600000,0.00030100000,-0.00030300000,0,3.03000000,0.12000000,-0.12000000,0,0.27031849,0.01070568,-0.01070568,0,0.410000,0.010000,-0.010000,0,140.38500000,1.32000000,-1.29600000,16.6920000,0.1830000,-0.1830000,11.9750000,0.0180000,-0.0180000,15.4618000,0.0005300,-0.0005300
0,CONFIRMED,1,6.41353900000,0.00025200000,-0.00025800000,0,2.64000000,0.24000000,-0.24000000,0,0.23552502,0.02141137,-0.02141137,0,0.344292,0.030011,-0.029800,0,140.38500000,1.32000000,-1.29600000,16.6920000,0.1830000,-0.1830000,11.9750000,0.0180000,-0.0180000,15.4618000,0.0005300,-0.0005300
0,CONFIRMED,1,6.41362000000,0.00016000000,-0.00016000000,0,2.36000000,0.61000000,-0.49000000,0,0.21100000,0.05400000,-0.04400000,0,0.299000,0.076000,-0.060000,0,140.38500000,1.32000000,-1.29600000,16.6920000,0.1830000,-0.1830000,11.9750000,0.0180000,-0.0180000,15.4618000,0.0005300,-0.0005300
0,CONFIRMED,1,6.41400000000,,,0,,,,,,,,,0.409400,0.012444,-0.012444,0,140.38500000,1.32000000,-1.29600000,16.6920000,0.1830000,-0.1830000,11.9750000,0.0180000,-0.0180000,15.4618000,0.0005300,-0.0005300
0,CONFIRMED,1,6.41400800000,,,0,2.90000000,,,0,0.26000000,,,0,0.394000,0.010000,-0.010000,0,140.38500000,1.32000000,-1.29600000,16.6920000,0.1830000,-0.1830000,11.9750000,0.0180000,-0.0180000,15.4618000,0.0005300,-0.0005300
0,CONFIRMED,1,6.41371800000,0.00029600000,-0.00029200000,0,2.60000000,1.10000000,-1.00000000,0,0.23000000,0.10000000,-0.09000000,0,0.350000,,,0,140.38500000,1.32000000,-1.29600000,16.6920000,0.1830000,-0.1830000,11.9750000,0.0180000,-0.0180000,15.4618000,0.0005300,-0.0005300
1,CONFIRMED,1,6.41365100000,0.00003600000,-0.00003100000,0,2.90000000,0.10000000,-0.10000000,0,0.25872067,0.00892140,-0.00892140,0,0.388000,0.016000,-0.009000,0,140.38500000,1.32000000,-1.29600000,16.6920000,0.1830000,-0.1830000,11.9750000,0.0180000,-0.0180000,15.4618000,0.0005300,-0.0005300
1,CONFIRMED,1,21.75026400000,0.00199000000,-0.00195700000,0,2.18000000,0.19000000,-0.18000000,0,0.19448657,0.01695066,-0.01605852,0,0.402049,0.031322,-0.030560,0,124.15600000,0.83000000,-0.83000000,16.4000000,0.2000000,-0.2000000,11.8020000,0.0230000,-0.0230000,15.1508000,0.0006330,-0.0006330
0,CONFIRMED,1,7.38711000000,0.00020000000,-0.00020000000,0,1.92000000,0.15000000,-0.23000000,0,0.17100000,0.01300000,-0.02100000,0,0.625000,0.043000,-0.037000,0,102.95300000,0.77700000,-0.76600000,12.7590000,0.0690000,-0.0690000,9.7120000,0.0210000,-0.0210000,12.4013000,0.0003970,-0.0003970
0,CONFIRMED,1,7.38795716000,,,0,,,,,,,,,0.668695,0.054384,-0.065289,0,102.95300000,0.77700000,-0.76600000,12.7590000,0.0690000,-0.0690000,9.7120000,0.0210000,-0.0210000,12.4013000,0.0003970,-0.0003970
1,CONFIRMED,1,7.38565500000,0.00050100000,-0.00050900000,0,1.97000000,0.12000000,-0.12000000,0,0.17575163,0.01070568,-0.01070568,0,0.650000,0.010000,-0.010000,0,102.95300000,0.77700000,-0.76600000,12.7590000,0.0690000,-0.0690000,9.7120000,0.0210000,-0.0210000,12.4013000,0.0003970,-0.0003970
0,CONFIRMED,1,7.38545300000,0.00048600000,-0.00047600000,0,2.00000000,0.40000000,-0.30000000,0,0.18000000,0.04000000,-0.03000000,0,0.660000,,,0,102.95300000,0.77700000,-0.76600000,12.7590000,0.0690000,-0.0690000,9.7120000,0.0210000,-0.0210000,12.4013000,0.0003970,-0.0003970
0,CONFIRMED,1,7.38706600000,0.00027700000,-0.00028200000,0,1.79540442,0.13525587,-0.08063461,0,0.16017525,0.01206672,-0.00719374,0,0.588892,0.016019,-0.013848,0,102.95300000,0.77700000,-0.76600000,12.7590000,0.0690000,-0.0690000,9.7120000,0.0210000,-0.0210000,12.4013000,0.0003970,-0.0003970
0,CONFIRMED,1,7.38707300000,0.00025400000,-0.00025300000,0,1.84000000,0.11000000,-0.10000000,0,0.16415380,0.00981354,-0.00892140,0,0.621150,0.036275,-0.033783,0,102.95300000,0.77700000,-0.76600000,12.7590000,0.0690000,-0.0690000,9.7120000,0.0210000,-0.0210000,12.4013000,0.0003970,-0.0003970
0,CONFIRMED,1,7.38700000000,,,0,,,,,,,,,0.668695,0.054384,-0.065289,0,102.95300000,0.77700000,-0.76600000,12.7590000,0.0690000,-0.0690000,9.7120000,0.0210000,-0.0210000,12.4013000,0.0003970,-0.0003970
1,CONFIRMED,1,3.58816300000,0.00002800000,-0.00002900000,0,8.37000000,0.33000000,-0.33000000,0,0.74672138,0.02944063,-0.02944063,0,0.660000,0.010000,-0.010000,0,709.99900000,20.52600000,-19.42300000,15.0410000,0.0570000,-0.0570000,12.7930000,0.0330000,-0.0330000,14.7871000,0.0005340,-0.0005340
0,CONFIRMED,1,3.58815800000,0.00003000000,-0.00003100000,0,9.10000000,3.70000000,-3.70000000,0,0.81000000,0.33000000,-0.33000000,0,0.750000,,,0,709.99900000,20.52600000,-19.42300000,15.0410000,0.0570000,-0.0570000,12.7930000,0.0330000,-0.0330000,14.7871000,0.0005340,-0.0005340
0,CONFIRMED,1,3.58816500000,0.00001500000,-0.00001600000,0,8.66000000,0.68000000,-0.59000000,0,0.77259345,0.06066554,-0.05263627,0,0.676994,0.052252,-0.044654,0,709.99900000,20.52600000,-19.42300000,15.0410000,0.0570000,-0.0570000,12.7930000,0.0330000,-0.0330000,14.7871000,0.0005340,-0.0005340
0,CONFIRMED,1,3.58685471250,0.00085014110,-0.00085014110,0,11.43763082,1.76096130,-1.76096130,0,1.02039883,0.15710271,-0.15710271,0,0.980071,,,0,709.99900000,20.52600000,-19.42300000,15.0410000,0.0570000,-0.0570000,12.7930000,0.0330000,-0.0330000,14.7871000,0.0005340,-0.0005340
0,CONFIRMED,1,3.58800000000,,,0,,,,,,,,,0.980071,,,0,709.99900000,20.52600000,-19.42300000,15.0410000,0.0570000,-0.0570000,12.7930000,0.0330000,-0.0330000,14.7871000,0.0005340,-0.0005340
0,CONFIRMED,1,3.58816200000,0.00001200000,-0.00001200000,0,12.72000000,1.11000000,-0.46000000,0,1.13500000,0.09900000,-0.04100000,0,0.982000,0.082000,-0.013000,0,709.99900000,20.52600000,-19.42300000,15.0410000,0.0570000,-0.0570000,12.7930000,0.0330000,-0.0330000,14.7871000,0.0005340,-0.0005340
0,CONFIRMED,1,5.67556000000,0.00029000000,-0.00026000000,0,1.11700000,0.08800000,-0.16100000,0,0.09965000,0.00790000,-0.01440000,0,0.578000,0.032000,-0.038000,0,114.63700000,0.93000000,-0.91500000,12.5800000,0.0800000,-0.0800000,9.8150000,0.0210000,-0.0210000,12.2204000,0.0006720,-0.0006720
1,CONFIRMED,1,5.67581900000,0.00041100000,-0.00041400000,0,1.42000000,0.16000000,-0.13000000,0,0.12668391,0.01427424,-0.01159782,0,0.777569,0.076202,-0.060808,0,114.63700000,0.93000000,-0.91500000,12.5800000,0.0800000,-0.0800000,9.8150000,0.0210000,-0.0210000,12.2204000,0.0006720,-0.0006720
0,CONFIRMED,1,5.67581400000,0.00041100000,-0.00042700000,0,1.20312295,0.10199284,-0.07399352,0,0.10733544,0.00909919,-0.00660126,0,0.650657,0.020996,-0.017275,0,114.63700000,0.93000000,-0.91500000,12.5800000,0.0800000,-0.0800000,9.8150000,0.0210000,-0.0210000,12.2204000,0.0006720,-0.0006720
0,CONFIRMED,1,8.23981000000,0.00030000000,-0.00035000000,0,0.66100000,0.09000000,-0.24900000,0,0.05900000,0.00800000,-0.02220000,0,0.215000,0.027000,-0.078000,0,27.79570000,0.07460000,-0.07420000,13.6390000,0.0190000,-0.0190000,8.8520000,0.0210000,-0.0210000,12.4624000,0.0008620,-0.0008620
1,CONFIRMED,1,8.23949300000,0.00029200000,-0.00029100000,0,1.04000000,0.10000000,-0.09000000,0,0.09278259,0.00892140,-0.00802926,0,0.360010,0.030968,-0.029677,0,27.79570000,0.07460000,-0.07420000,13.6390000,0.0190000,-0.0190000,8.8520000,0.0210000,-0.0210000,12.4624000,0.0008620,-0.0008620
0,CONFIRMED,1,40.06030000000,0.00600000000,-0.00600000000,0,2.70000000,0.27000000,-0.27000000,0,0.24087787,0.02408779,-0.02408779,0,1.090000,0.090000,-0.090000,0,342.39400000,4.43600000,-4.32600000,12.8820000,0.0460000,-0.0460000,11.1690000,0.0260000,-0.0260000,12.7390000,0.0002940,-0.0002940
1,CONFIRMED,1,39.91488000000,0.32477000000,-0.32477000000,0,1.89000000,0.95000000,-0.95000000,0,0.16861451,0.08475332,-0.08475332,0,0.780000,0.090000,-0.050000,0,342.39400000,4.43600000,-4.32600000,12.8820000,0.0460000,-0.0460000,11.1690000,0.0260000,-0.0260000,12.7390000,0.0002940,-0.0002940
0,CONFIRMED,1,40.06277100000,,,0,2.29000000,,,0,0.20430012,,,0,0.880000,,,0,342.39400000,4.43600000,-4.32600000,12.8820000,0.0460000,-0.0460000,11.1690000,0.0260000,-0.0260000,12.7390000,0.0002940,-0.0002940
0,CONFIRMED,1,2.49416100000,0.00012300000,-0.00012200000,0,1.06180894,0.11801286,-0.09126083,0,0.09472825,0.01052840,-0.00814175,0,0.643610,0.019699,-0.018303,0,118.01100000,0.51900000,-0.51400000,12.6760000,0.0920000,-0.0920000,9.8580000,0.0230000,-0.0230000,12.3253000,0.0002030,-0.0002030
0,CONFIRMED,1,2.49420600000,0.00009900000,-0.00010100000,0,1.22000000,0.13000000,-0.23000000,0,0.10900000,0.01200000,-0.02100000,0,0.663000,0.046000,-0.022000,0,118.01100000,0.51900000,-0.51400000,12.6760000,0.0920000,-0.0920000,9.8580000,0.0230000,-0.0230000,12.3253000,0.0002030,-0.0002030
1,CONFIRMED,1,2.49412000000,0.00013200000,-0.00012800000,0,1.25000000,0.20000000,-0.14000000,0,0.11151753,0.01784280,-0.01248996,0,0.744261,0.111278,-0.077683,0,118.01100000,0.51900000,-0.51400000,12.6760000,0.0920000,-0.0920000,9.8580000,0.0230000,-0.0230000,12.3253000,0.0002030,-0.0002030
0,CONFIRMED,1,0.36900000000,,,0,1.65100000,0.06500000,-0.05600000,0,0.14729235,0.00579891,-0.00499599,0,0.744000,0.010000,-0.009000,0,152.50900000,1.07900000,-1.06300000,12.1290000,0.0920000,-0.0920000,10.0510000,0.0260000,-0.0260000,11.8999000,0.0006020,-0.0006020
0,CONFIRMED,1,0.36931100000,0.00000800000,-0.00000900000,0,1.76156914,0.22322561,-0.12794963,0,0.15715667,0.01991485,-0.01141490,0,0.765322,0.033417,-0.026030,0,152.50900000,1.07900000,-1.06300000,12.1290000,0.0920000,-0.0920000,10.0510000,0.0260000,-0.0260000,11.8999000,0.0006020,-0.0006020
0,CONFIRMED,1,0.36930380000,0.00000910000,-0.00000910000,0,1.81000000,0.16000000,-0.12000000,0,0.16147738,0.01427424,-0.01070568,0,0.810000,0.030000,-0.030000,0,152.50900000,1.07900000,-1.06300000,12.1290000,0.0920000,-0.0920000,10.0510000,0.0260000,-0.0260000,11.8999000,0.0006020,-0.0006020
0,CONFIRMED,1,0.36930571984,0.00000767609,-0.00000767609,0,2.13418186,1.68659560,-1.68659560,0,0.19039928,0.15046824,-0.15046824,0,0.755722,0.046101,-0.046101,0,152.50900000,1.07900000,-1.06300000,12.1290000,0.0920000,-0.0920000,10.0510000,0.0260000,-0.0260000,11.8999000,0.0006020,-0.0006020
0,CONFIRMED,1,0.36931100000,0.00003000000,-0.00003000000,0,1.50000000,0.07000000,-0.06000000,0,0.13382127,0.00624499,-0.00535285,0,0.810000,0.030000,-0.030000,0,152.50900000,1.07900000,-1.06300000,12.1290000,0.0920000,-0.0920000,10.0510000,0.0260000,-0.0260000,11.8999000,0.0006020,-0.0006020
0,CONFIRMED,1,0.36931000000,0.00001000000,-0.00001000000,0,1.70000000,0.09000000,-0.05000000,0,0.15166384,0.00802926,-0.00446070,0,0.750000,0.010000,-0.010000,0,152.50900000,1.07900000,-1.06300000,12.1290000,0.0920000,-0.0920000,10.0510000,0.0260000,-0.0260000,11.8999000,0.0006020,-0.0006020
1,CONFIRMED,1,0.36930380000,0.00000910000,-0.00000910000,0,1.69000000,0.08500000,-0.05800000,0,0.15077196,0.00758321,-0.00517442,0,0.759500,0.008700,-0.008900,0,152.50900000,1.07900000,-1.06300000,12.1290000,0.0920000,-0.0920000,10.0510000,0.0260000,-0.0260000,11.8999000,0.0006020,-0.0006020
0,CONFIRMED,1,,,,,14.57170000,0.78463000,-0.78463000,0,1.30000000,0.07000000,-0.07000000,0,3.850000,0.130000,-0.130000,0,609.81800000,17.94200000,-16.96200000,12.0710000,0.0690000,-0.0690000,9.5400000,0.0230000,-0.0230000,11.6400000,0.0005720,-0.0005720
0,CONFIRMED,1,9.17386600000,0.00153400000,-0.00142600000,0,6.86473931,0.88913021,-0.69021396,0,0.61243102,0.07932288,-0.06157677,0,2.162531,0.257771,-0.204515,0,609.81800000,17.94200000,-16.96200000,12.0710000,0.0690000,-0.0690000,9.5400000,0.0230000,-0.0230000,11.6400000,0.0005720,-0.0005720
0,CONFIRMED,1,9.17205350000,0.00091470000,-0.00091470000,0,9.02881000,,,0,0.80549786,,,0,3.790000,,,0,609.81800000,17.94200000,-16.96200000,12.0710000,0.0690000,-0.0690000,9.5400000,0.0230000,-0.0230000,11.6400000,0.0005720,-0.0005720
0,CONFIRMED,1,9.17261600000,0.00005100000,-0.00005100000,0,,,,,,,,,3.850000,0.130000,-0.130000,0,609.81800000,17.94200000,-16.96200000,12.0710000,0.0690000,-0.0690000,9.5400000,0.0230000,-0.0230000,11.6400000,0.0005720,-0.0005720
1,CONFIRMED,1,9.17510000000,0.00230000000,-0.00270000000,0,14.57170000,0.78463000,-0.78463000,0,1.30000000,0.07000000,-0.07000000,0,3.850000,0.130000,-0.130000,0,609.81800000,17.94200000,-16.96200000,12.0710000,0.0690000,-0.0690000,9.5400000,0.0230000,-0.0230000,11.6400000,0.0005720,-0.0005720
0,CONFIRMED,1,9.17080000000,0.00250000000,-0.00250000000,0,12.20660100,0.06725400,-0.06725400,0,1.08900000,0.00600000,-0.00600000,0,4.110000,0.050000,-0.050000,0,609.81800000,17.94200000,-16.96200000,12.0710000,0.0690000,-0.0690000,9.5400000,0.0230000,-0.0230000,11.6400000,0.0005720,-0.0005720
1,CONFIRMED,4,3.07133000000,0.00011000000,-0.00011000000,0,1.34000000,0.07700000,-0.07600000,0,0.11954679,0.00686948,-0.00678027,0,0.455000,0.022000,-0.022000,0,75.17030000,0.20120000,-0.20120000,14.0730000,0.0140000,-0.0140000,10.2790000,0.0180000,-0.0180000,13.3245000,0.0003110,-0.0003110
0,CONFIRMED,4,3.07120000000,0.00010000000,-0.00010000000,0,1.31000000,0.08000000,-0.08000000,0,0.11687037,0.00713712,-0.00713712,0,0.470000,0.030000,-0.030000,0,75.17030000,0.20120000,-0.20120000,14.0730000,0.0140000,-0.0140000,10.2790000,0.0180000,-0.0180000,13.3245000,0.0003110,-0.0003110
0,CONFIRMED,4,4.86820000000,0.00010000000,-0.00030000000,0,1.48000000,0.09000000,-0.09000000,0,0.13203676,0.00802926,-0.00802926,0,0.470000,0.030000,-0.030000,0,75.17030000,0.20120000,-0.20120000,14.0730000,0.0140000,-0.0140000,10.2790000,0.0180000,-0.0180000,13.3245000,0.0003110,-0.0003110
1,CONFIRMED,4,4.86784000000,0.00012000000,-0.00012000000,0,1.60300000,0.09000000,-0.08800000,0,0.14301008,0.00802926,-0.00785083,0,0.455000,0.022000,-0.022000,0,75.17030000,0.20120000,-0.20120000,14.0730000,0.0140000,-0.0140000,10.2790000,0.0180000,-0.0180000,13.3245000,0.0003110,-0.0003110
0,CONFIRMED,4,11.02340000000,0.00080000000,-0.00030000000,0,2.02000000,0.13000000,-0.13000000,0,0.18021233,0.01159782,-0.01159782,0,0.470000,0.030000,-0.030000,0,75.17030000,0.20120000,-0.20120000,14.0730000,0.0140000,-0.0140000,10.2790000,0.0180000,-0.0180000,13.3245000,0.0003110,-0.0003110
0,CONFIRMED,4,11.02488210000,0.00002910000,-0.00002910000,0,2.46843000,0.31412100,-0.31412100,0,0.22021895,0.02802405,-0.02802405,0,0.460000,0.010000,-0.010000,0,75.17030000,0.20120000,-0.20120000,14.0730000,0.0140000,-0.0140000,10.2790000,0.0180000,-0.0180000,13.3245000,0.0003110,-0.0003110
1,CONFIRMED,4,11.02454000000,0.00036000000,-0.00035000000,0,2.00300000,0.10700000,-0.10700000,0,0.17869569,0.00954590,-0.00954590,0,0.455000,0.022000,-0.022000,0,75.17030000,0.20120000,-0.20120000,14.0730000,0.0140000,-0.0140000,10.2790000,0.0180000,-0.0180000,13.3245000,0.0003110,-0.0003110
1,CONFIRMED,4,26.58410000000,0.00180000000,-0.00170000000,0,1.73000000,0.14000000,-0.13000000,0,0.15434026,0.01248996,-0.01159782,0,0.455000,0.022000,-0.022000,0,75.17030000,0.20120000,-0.20120000,14.0730000,0.0140000,-0.0140000,10.2790000,0.0180000,-0.0180000,13.3245000,0.0003110,-0.0003110
0,CONFIRMED,3,7.97570000000,0.00110000000,-0.00110000000,0,1.05000000,0.16000000,-0.16000000,0,0.09367473,0.01427424,-0.01427424,0,0.723000,0.072000,-0.072000,0,59.24740000,0.18770000,-0.18650000,11.1010000,0.0570000,-0.0570000,8.3680000,0.0190000,-0.0190000,10.8545000,0.0005350,-0.0005350
1,CONFIRMED,3,7.97520000000,0.00079000000,-0.00079000000,0,1.01400000,0.05000000,-0.04900000,0,0.09046318,0.00446071,-0.00437149,0,0.677000,0.027000,-0.027000,0,59.24740000,0.18770000,-0.18650000,11.1010000,0.0570000,-0.0570000,8.3680000,0.0190000,-0.0190000,10.8545000,0.0005350,-0.0005350
0,CONFIRMED,3,7.97529200000,0.00083300000,-0.00077000000,0,0.99000000,0.06000000,-0.04000000,0,0.08832188,0.00535284,-0.00356856,0,0.660000,0.020000,-0.020000,0,59.24740000,0.18770000,-0.18650000,11.1010000,0.0570000,-0.0570000,8.3680000,0.0190000,-0.0190000,10.8545000,0.0005350,-0.0005350
0,CONFIRMED,3,17.30681000000,0.00034000000,-0.00036000000,0,3.14000000,0.36000000,-0.36000000,0,0.28013204,0.03211705,-0.03211705,0,0.723000,0.072000,-0.072000,0,59.24740000,0.18770000,-0.18650000,11.1010000,0.0570000,-0.0570000,8.3680000,0.0190000,-0.0190000,10.8545000,0.0005350,-0.0005350
0,CONFIRMED,3,17.30713700000,0.00025200000,-0.00028400000,0,2.91000000,0.11000000,-0.10000000,0,0.25961281,0.00981354,-0.00892140,0,0.660000,0.020000,-0.020000,0,59.24740000,0.18770000,-0.18650000,11.1010000,0.0570000,-0.0570000,8.3680000,0.0190000,-0.0190000,10.8545000,0.0005350,-0.0005350
1,CONFIRMED,3,17.30713000000,0.00027000000,-0.00027000000,0,3.00000000,0.13000000,-0.13000000,0,0.26764253,0.01159784,-0.01159784,0,0.677000,0.027000,-0.027000,0,59.24740000,0.18770000,-0.18650000,11.1010000,0.0570000,-0.0570000,8.3680000,0.0190000,-0.0190000,10.8545000,0.0005350,-0.0005350
0,CONFIRMED,3,17.30770000000,0.00130000000,-0.00130000000,0,3.03000000,0.53000000,-0.47000000,0,0.27031849,0.04728343,-0.04193059,0,0.710000,0.100000,-0.100000,0,59.24740000,0.18770000,-0.18650000,11.1010000,0.0570000,-0.0570000,8.3680000,0.0190000,-0.0190000,10.8545000,0.0005350,-0.0005350
0,CONFIRMED,3,17.30701300000,0.00009200000,-0.00009200000,0,,,,,,,,,0.710000,0.100000,-0.100000,0,59.24740000,0.18770000,-0.18650000,11.1010000,0.0570000,-0.0570000,8.3680000,0.0190000,-0.0190000,10.8545000,0.0005350,-0.0005350
